status_type,num_reactions,num_comments,num_shares,num_likes,x1,x2,x3,x4
video,171,408,38,143,85.5,51,4.75,17.875
video,180,1002,76,148,90,125.25,9.5,18.5
photo,325,10,1,319,162.5,1.25,0.125,39.875
video,164,518,40,138,82,64.75,5,17.25
video,24,0,1,23,12,0,0.125,2.875
video,215,1229,84,167,107.5,153.625,10.5,20.875
video,75,450,25,63,37.5,56.25,3.125,7.875
video,134,360,65,107,67,45,8.125,13.375
video,145,746,61,113,72.5,93.25,7.625,14.125
photo,68,4,0,68,34,0.5,0,8.5
video,22,4,0,21,11,0.5,0,2.625
video,160,1020,61,122,80,127.5,7.625,15.25
video,91,432,32,77,45.5,54,4,9.625
video,132,332,56,101,66,41.5,7,12.625
video,20,2,0,20,10,0.25,0,2.5
video,150,568,30,110,75,71,3.75,13.75
photo,43,2,0,43,21.5,0.25,0,5.375
video,203,775,62,161,101.5,96.875,7.75,20.125
video,53,134,10,44,26.5,16.75,1.25,5.5
video,26,3,3,25,13,0.375,0.375,3.125
video,103,440,69,80,51.5,55,8.625,10
video,31,4,0,31,15.5,0.5,0,3.875
video,133,758,52,108,66.5,94.75,6.5,13.5
video,124,416,41,104,62,52,5.125,13
photo,34,1,0,34,17,0.125,0,4.25
video,28,1,2,28,14,0.125,0.25,3.5
video,13,0,0,13,6.5,0,0,1.625
video,114,938,59,86,57,117.25,7.375,10.75
photo,500,9,15,497,250,1.125,1.875,62.125
photo,15,0,0,15,7.5,0,0,1.875
photo,35,0,15,35,17.5,0,1.875,4.375
photo,5,0,15,5,2.5,0,1.875,0.625
photo,5,0,15,5,2.5,0,1.875,0.625
photo,2,0,15,2,1,0,1.875,0.25
photo,25,1,1,25,12.5,0.125,0.125,3.125
video,0,0,0,0,0,0,0,0
video,1,0,1,1,0.5,0,0.125,0.125
video,4,0,0,4,2,0,0,0.5
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,1,0,3,1,0.5,0,0.375,0.125
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,4,0,3,4,2,0,0.375,0.5
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,5,0,0,4,2.5,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,9,0,0,9,4.5,0,0,1.125
video,2,0,0,2,1,0,0,0.25
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,2,0,0,2,1,0,0,0.25
video,4,0,1,4,2,0,0.125,0.5
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,1,1,0.5,0,0.125,0.125
video,2,0,0,2,1,0,0,0.25
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,2,0,1,2,1,0,0.125,0.25
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,2,0,0,1,1,0,0,0.125
video,1,0,1,1,0.5,0,0.125,0.125
video,2,0,1,2,1,0,0.125,0.25
video,4,0,0,4,2,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,4,0,0,4,2,0,0,0.5
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,12,1,4,12,6,0.125,0.5,1.5
video,6,0,12,6,3,0,1.5,0.75
video,12,0,14,12,6,0,1.75,1.5
video,1,0,0,1,0.5,0,0,0.125
video,12,0,8,12,6,0,1,1.5
video,11,0,7,11,5.5,0,0.875,1.375
video,10,0,0,10,5,0,0,1.25
video,4,0,0,4,2,0,0,0.5
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,4,0,0,4,2,0,0,0.5
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,2,0,1,2,1,0,0.125,0.25
video,1,0,1,1,0.5,0,0.125,0.125
video,0,0,1,0,0,0,0.125,0
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,1,0,1,1,0.5,0,0.125,0.125
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,4,0,1,4,2,0,0.125,0.5
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,0,0.5,0,0,0
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,2,0,1,2,1,0,0.125,0.25
video,64,91,322,54,32,11.375,40.25,6.75
video,1,0,0,1,0.5,0,0,0.125
video,34,73,242,27,17,9.125,30.25,3.375
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,3,0,1,3,1.5,0,0.125,0.375
video,4,0,1,4,2,0,0.125,0.5
video,7,0,0,7,3.5,0,0,0.875
video,4,0,0,3,2,0,0,0.375
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,2,1.5,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,4,0,0,4,2,0,0,0.5
photo,1,1,1,1,0.5,0.125,0.125,0.125
video,1,0,0,1,0.5,0,0,0.125
video,5,0,1,5,2.5,0,0.125,0.625
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,4,0,1,4,2,0,0.125,0.5
video,3,0,0,3,1.5,0,0,0.375
video,7,0,0,7,3.5,0,0,0.875
video,4,0,0,4,2,0,0,0.5
video,3,0,0,3,1.5,0,0,0.375
video,1,0,1,1,0.5,0,0.125,0.125
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,11,0,0,10,5.5,0,0,1.25
video,3,0,0,3,1.5,0,0,0.375
video,6,0,0,6,3,0,0,0.75
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,7,1,0,7,3.5,0.125,0,0.875
video,0,0,0,0,0,0,0,0
video,3,0,1,3,1.5,0,0.125,0.375
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,4,0,0,4,2,0,0,0.5
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,0,0,0,0,0,0,0,0
video,5,0,0,4,2.5,0,0,0.5
photo,1,0,0,0,0.5,0,0,0
photo,1,1,0,0,0.5,0.125,0,0
video,9,0,0,9,4.5,0,0,1.125
video,5,0,0,5,2.5,0,0,0.625
video,3,0,0,3,1.5,0,0,0.375
video,7,0,0,7,3.5,0,0,0.875
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,5,0,0,5,2.5,0,0,0.625
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,8,0,0,8,4,0,0,1
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,4,2.5,0,0,0.5
video,6,0,0,6,3,0,0,0.75
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,5,0,0,5,2.5,0,0,0.625
video,4,0,0,4,2,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,7,0,0,7,3.5,0,0,0.875
video,2,0,0,2,1,0,0,0.25
video,9,0,0,9,4.5,0,0,1.125
video,3,0,0,3,1.5,0,0,0.375
video,4,0,0,4,2,0,0,0.5
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,5,0,0,5,2.5,0,0,0.625
video,1,0,0,1,0.5,0,0,0.125
video,11,0,0,11,5.5,0,0,1.375
video,3,0,0,3,1.5,0,0,0.375
video,10,0,0,10,5,0,0,1.25
video,91,91,277,78,45.5,11.375,34.625,9.75
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,7,0,0,7,3.5,0,0,0.875
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,5,0,0,5,2.5,0,0,0.625
video,1,0,0,1,0.5,0,0,0.125
video,5,0,0,5,2.5,0,0,0.625
video,4,1,0,4,2,0.125,0,0.5
video,8,0,0,8,4,0,0,1
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,47,39,8,43,23.5,4.875,1,5.375
video,28,39,16,27,14,4.875,2,3.375
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,105,136,67,89,52.5,17,8.375,11.125
video,8,0,0,8,4,0,0,1
video,182,235,73,161,91,29.375,9.125,20.125
video,1,0,0,1,0.5,0,0,0.125
video,4,0,0,4,2,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,116,200,239,94,58,25,29.875,11.75
video,7,0,0,7,3.5,0,0,0.875
video,10,0,0,10,5,0,0,1.25
video,42,89,295,35,21,11.125,36.875,4.375
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,133,157,278,117,66.5,19.625,34.75,14.625
video,4,0,0,4,2,0,0,0.5
video,16,1,0,15,8,0.125,0,1.875
video,128,164,79,109,64,20.5,9.875,13.625
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,54,90,281,47,27,11.25,35.125,5.875
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,71,123,277,58,35.5,15.375,34.625,7.25
video,3,0,0,3,1.5,0,0,0.375
video,6,0,0,5,3,0,0,0.625
video,88,247,319,72,44,30.875,39.875,9
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,95,129,56,82,47.5,16.125,7,10.25
video,1,1,0,1,0.5,0.125,0,0.125
video,2,0,0,2,1,0,0,0.25
video,1,1,0,1,0.5,0.125,0,0.125
video,83,96,330,73,41.5,12,41.25,9.125
video,5,1,0,5,2.5,0.125,0,0.625
video,103,116,356,87,51.5,14.5,44.5,10.875
video,2,1,0,2,1,0.125,0,0.25
video,237,338,310,186,118.5,42.25,38.75,23.25
video,2,1,0,2,1,0.125,0,0.25
video,0,1,0,0,0,0.125,0,0
video,3,2,0,3,1.5,0.25,0,0.375
video,1,1,0,1,0.5,0.125,0,0.125
video,1,1,0,1,0.5,0.125,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,2,1,0,2,1,0.125,0,0.25
video,136,265,128,103,68,33.125,16,12.875
video,5,0,0,5,2.5,0,0,0.625
video,16,5,4,15,8,0.625,0.5,1.875
video,4,0,0,4,2,0,0,0.5
video,3,1,0,3,1.5,0.125,0,0.375
video,4,0,0,4,2,0,0,0.5
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,7,0,0,7,3.5,0,0,0.875
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,8,0,0,8,4,0,0,1
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,0,0,0,0,0,0,0,0
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,2,0,0,2,1,0,0,0.25
video,8,0,0,8,4,0,0,1
video,2,0,0,2,1,0,0,0.25
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,2,1.5,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,4,0,0,3,2,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,6,0,0,6,3,0,0,0.75
video,4,0,0,4,2,0,0,0.5
video,7,0,0,7,3.5,0,0,0.875
video,7,0,0,7,3.5,0,0,0.875
video,2,0,0,2,1,0,0,0.25
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,7,0,0,7,3.5,0,0,0.875
video,0,0,0,0,0,0,0,0
video,5,0,0,5,2.5,0,0,0.625
video,2,0,0,2,1,0,0,0.25
video,8,0,0,8,4,0,0,1
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,4,1,0,4,2,0.125,0,0.5
video,14,1,0,14,7,0.125,0,1.75
video,10,0,0,10,5,0,0,1.25
video,9,0,0,9,4.5,0,0,1.125
video,1,0,0,1,0.5,0,0,0.125
video,2,0,0,2,1,0,0,0.25
video,6,0,0,6,3,0,0,0.75
video,0,0,0,0,0,0,0,0
video,8,0,0,8,4,0,0,1
video,6,0,0,6,3,0,0,0.75
video,4,0,0,4,2,0,0,0.5
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,12,0,0,12,6,0,0,1.5
video,4,0,0,4,2,0,0,0.5
video,3,0,0,3,1.5,0,0,0.375
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,6,0,0,6,3,0,0,0.75
video,6,0,0,6,3,0,0,0.75
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,2,0,0,2,1,0,0,0.25
video,7,0,0,7,3.5,0,0,0.875
video,2,0,0,2,1,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,3,0,0,3,1.5,0,0,0.375
video,5,0,0,5,2.5,0,0,0.625
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,1,0,0,1,0.5,0,0,0.125
video,13,0,0,13,6.5,0,0,1.625
video,8,0,0,8,4,0,0,1
video,90,168,56,75,45,21,7,9.375
video,3,0,0,3,1.5,0,0,0.375
video,3,0,0,3,1.5,0,0,0.375
video,103,330,152,84,51.5,41.25,19,10.5
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,113,525,124,92,56.5,65.625,15.5,11.5
video,1,0,0,1,0.5,0,0,0.125
video,5,0,0,5,2.5,0,0,0.625
video,8,0,0,8,4,0,0,1
video,166,336,147,145,83,42,18.375,18.125
video,2,0,0,2,1,0,0,0.25
video,4,0,0,4,2,0,0,0.5
video,2,0,0,2,1,0,0,0.25
video,5,0,0,5,2.5,0,0,0.625
video,300,860,274,259,150,107.5,34.25,32.375
video,8,1,0,8,4,0.125,0,1
video,3,1,0,3,1.5,0.125,0,0.375
video,171,437,129,135,85.5,54.625,16.125,16.875
video,95,131,65,81,47.5,16.375,8.125,10.125
video,100,204,94,78,50,25.5,11.75,9.75
video,2,0,0,2,1,0,0,0.25
video,1,0,0,1,0.5,0,0,0.125
video,4,0,0,3,2,0,0,0.375
video,5,0,0,4,2.5,0,0,0.5
video,2,1,0,2,1,0.125,0,0.25
video,275,401,351,221,137.5,50.125,43.875,27.625
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0
video,1,0,0,1,0.5,0,0,0.125
video,106,283,179,86,53,35.375,22.375,10.75
photo,10,1,0,10,5,0.125,0,1.25
video,1,0,0,1,0.5,0,0,0.125
video,3,0,0,3,1.5,0,0,0.375
video,60,442,85,52,30,55.25,10.625,6.5
video,2,0,0,2,1,0,0,0.25
video,1,1,0,1,0.5,0.125,0,0.125
video,231,331,197,180,115.5,41.375,24.625,22.5
video,2,0,0,2,1,0,0,0.25
video,0,0,0,0,0,0,0,0
video,138,119,81,116,69,14.875,10.125,14.5
photo,799,112,22,788,399.5,14,2.75,98.5
status,1304,525,5,1265,652,65.625,0.625,158.125
photo,16,50,0,16,8,6.25,0,2
video,993,1131,351,894,496.5,141.375,43.875,111.75
video,1179,902,532,975,589.5,112.75,66.5,121.875
video,1143,1242,588,909,571.5,155.25,73.5,113.625
video,337,0,41,335,168.5,0,5.125,41.875
video,795,799,564,658,397.5,99.875,70.5,82.25
video,875,1177,366,764,437.5,147.125,45.75,95.5
video,1120,909,601,960,560,113.625,75.125,120
video,1172,1561,1100,1028,586,195.125,137.5,128.5
video,1360,1358,597,978,680,169.75,74.625,122.25
video,1490,2117,503,1344,745,264.625,62.875,168
video,1405,1156,607,1041,702.5,144.5,75.875,130.125
video,958,1249,335,855,479,156.125,41.875,106.875
video,355,4,29,355,177.5,0.5,3.625,44.375
video,874,1099,541,657,437,137.375,67.625,82.125
video,1174,1473,404,931,587,184.125,50.5,116.375
video,1119,1585,544,1001,559.5,198.125,68,125.125
photo,1206,144,5,1166,603,18,0.625,145.75
video,1245,1325,352,1026,622.5,165.625,44,128.25
video,1280,923,529,1154,640,115.375,66.125,144.25
status,798,75,0,785,399,9.375,0,98.125
video,1237,1230,341,1061,618.5,153.75,42.625,132.625
video,1406,1609,726,1097,703,201.125,90.75,137.125
video,1215,1131,364,1048,607.5,141.375,45.5,131
video,1380,1330,506,1156,690,166.25,63.25,144.5
video,1319,1293,377,1063,659.5,161.625,47.125,132.875
video,1695,2279,677,1387,847.5,284.875,84.625,173.375
photo,1090,176,11,1057,545,22,1.375,132.125
video,1159,1153,415,1009,579.5,144.125,51.875,126.125
video,1355,1484,517,1182,677.5,185.5,64.625,147.75
video,1312,1765,570,1139,656,220.625,71.25,142.375
video,1585,1913,628,1306,792.5,239.125,78.5,163.25
status,1482,588,5,1450,741,73.5,0.625,181.25
video,1126,1220,375,976,563,152.5,46.875,122
video,1959,6174,1330,1737,979.5,771.75,166.25,217.125
video,1197,1727,416,1035,598.5,215.875,52,129.375
video,565,3,83,561,282.5,0.375,10.375,70.125
video,1368,1794,718,980,684,224.25,89.75,122.5
video,1741,2257,2139,1155,870.5,282.125,267.375,144.375
video,1490,1671,568,1300,745,208.875,71,162.5
video,260,11,29,257,130,1.375,3.625,32.125
video,1172,1469,429,1019,586,183.625,53.625,127.375
video,426,5,70,422,213,0.625,8.75,52.75
video,1334,1846,770,998,667,230.75,96.25,124.75
video,1503,1920,866,1111,751.5,240,108.25,138.875
video,1280,1568,476,1078,640,196,59.5,134.75
video,1678,1499,685,1227,839,187.375,85.625,153.375
video,1290,1530,627,1032,645,191.25,78.375,129
video,1309,1267,413,1006,654.5,158.375,51.625,125.75
video,1220,1478,905,1071,610,184.75,113.125,133.875
video,1212,2092,750,834,606,261.5,93.75,104.25
photo,350,24,2,346,175,3,0.25,43.25
video,1307,1250,747,1001,653.5,156.25,93.375,125.125
video,1309,1489,684,1035,654.5,186.125,85.5,129.375
video,1554,2185,1122,1206,777,273.125,140.25,150.75
video,1758,1890,718,1181,879,236.25,89.75,147.625
video,285,0,24,281,142.5,0,3,35.125
video,1372,1778,1618,1013,686,222.25,202.25,126.625
video,1753,1936,525,1460,876.5,242,65.625,182.5
status,818,39,5,815,409,4.875,0.625,101.875
video,252,5,24,249,126,0.625,3,31.125
video,1386,1440,410,1017,693,180,51.25,127.125
video,1611,2314,1041,1139,805.5,289.25,130.125,142.375
video,1970,2903,3424,1330,985,362.875,428,166.25
status,863,121,22,854,431.5,15.125,2.75,106.75
video,396,2,67,391,198,0.25,8.375,48.875
video,1303,2153,796,969,651.5,269.125,99.5,121.125
photo,816,33,25,807,408,4.125,3.125,100.875
video,1355,1360,536,1068,677.5,170,67,133.5
video,1236,771,334,1082,618,96.375,41.75,135.25
video,813,542,165,721,406.5,67.75,20.625,90.125
video,1134,1076,295,952,567,134.5,36.875,119
video,310,3,27,307,155,0.375,3.375,38.375
video,1615,1497,550,1309,807.5,187.125,68.75,163.625
status,518,16,0,513,259,2,0,64.125
video,1041,1151,340,880,520.5,143.875,42.5,110
video,239,3,20,238,119.5,0.375,2.5,29.75
video,1228,887,408,865,614,110.875,51,108.125
video,1203,647,241,1042,601.5,80.875,30.125,130.25
video,1841,1389,526,1513,920.5,173.625,65.75,189.125
status,386,19,1,383,193,2.375,0.125,47.875
status,333,27,0,330,166.5,3.375,0,41.25
video,2173,2925,818,1739,1086.5,365.625,102.25,217.375
status,464,13,2,450,232,1.625,0.25,56.25
video,1517,1132,318,1348,758.5,141.5,39.75,168.5
video,2237,2571,815,1591,1118.5,321.375,101.875,198.875
status,701,57,0,695,350.5,7.125,0,86.875
video,352,3,35,349,176,0.375,4.375,43.625
video,1166,878,254,825,583,109.75,31.75,103.125
video,153,0,12,150,76.5,0,1.5,18.75
video,1412,1247,739,1117,706,155.875,92.375,139.625
video,1513,1309,396,1197,756.5,163.625,49.5,149.625
video,173,0,11,173,86.5,0,1.375,21.625
video,1886,2059,544,1437,943,257.375,68,179.625
video,341,0,51,339,170.5,0,6.375,42.375
video,1012,916,396,667,506,114.5,49.5,83.375
video,238,0,19,236,119,0,2.375,29.5
video,1411,1276,454,1043,705.5,159.5,56.75,130.375
status,369,58,1,369,184.5,7.25,0.125,46.125
status,855,93,4,840,427.5,11.625,0.5,105
video,721,436,113,651,360.5,54.5,14.125,81.375
video,98,1,9,96,49,0.125,1.125,12
video,255,2,41,253,127.5,0.25,5.125,31.625
video,1050,1403,508,816,525,175.375,63.5,102
video,183,0,11,183,91.5,0,1.375,22.875
video,1891,1624,528,1376,945.5,203,66,172
status,364,2,0,361,182,0.25,0,45.125
video,993,636,193,892,496.5,79.5,24.125,111.5
video,2046,1626,489,1766,1023,203.25,61.125,220.75
status,147,6,2,147,73.5,0.75,0.25,18.375
video,1386,851,510,1075,693,106.375,63.75,134.375
status,581,40,3,570,290.5,5,0.375,71.25
photo,383,5,6,379,191.5,0.625,0.75,47.375
photo,363,0,10,363,181.5,0,1.25,45.375
photo,952,19,24,947,476,2.375,3,118.375
photo,343,5,8,342,171.5,0.625,1,42.75
photo,952,19,24,947,476,2.375,3,118.375
video,254,11,27,253,127,1.375,3.375,31.625
video,745,933,236,625,372.5,116.625,29.5,78.125
video,364,3,43,362,182,0.375,5.375,45.25
video,1732,1950,747,1120,866,243.75,93.375,140
video,1303,996,254,1136,651.5,124.5,31.75,142
video,171,1,16,170,85.5,0.125,2,21.25
video,126,1,6,125,63,0.125,0.75,15.625
video,1712,1726,560,1224,856,215.75,70,153
video,1809,1384,549,1521,904.5,173,68.625,190.125
photo,655,46,14,649,327.5,5.75,1.75,81.125
video,359,2,37,355,179.5,0.25,4.625,44.375
video,1798,1650,635,1467,899,206.25,79.375,183.375
status,1394,239,7,1365,697,29.875,0.875,170.625
video,201,5,26,200,100.5,0.625,3.25,25
video,2399,2458,1430,1643,1199.5,307.25,178.75,205.375
status,1511,311,4,1468,755.5,38.875,0.5,183.5
video,989,783,210,844,494.5,97.875,26.25,105.5
video,138,1,7,136,69,0.125,0.875,17
video,66,0,5,65,33,0,0.625,8.125
video,101,1,8,100,50.5,0.125,1,12.5
video,206,1,38,202,103,0.125,4.75,25.25
video,139,1,17,138,69.5,0.125,2.125,17.25
video,1391,1282,594,995,695.5,160.25,74.25,124.375
video,171,3,22,170,85.5,0.375,2.75,21.25
